,SAMPLE_001,SAMPLE_002,SAMPLE_003,SAMPLE_004,SAMPLE_005,SAMPLE_006,SAMPLE_007,SAMPLE_008,SAMPLE_009,SAMPLE_010,SAMPLE_011,SAMPLE_012,SAMPLE_013,SAMPLE_014,SAMPLE_015,SAMPLE_016,SAMPLE_017,SAMPLE_018,SAMPLE_019,SAMPLE_020,SAMPLE_021,SAMPLE_022,SAMPLE_023,SAMPLE_024,SAMPLE_025,SAMPLE_026,SAMPLE_027,SAMPLE_028,SAMPLE_029,SAMPLE_030,SAMPLE_031,SAMPLE_032,SAMPLE_033,SAMPLE_034,SAMPLE_035,SAMPLE_036,SAMPLE_037,SAMPLE_038,SAMPLE_039,SAMPLE_040,SAMPLE_041,SAMPLE_042,SAMPLE_043,SAMPLE_044,SAMPLE_045,SAMPLE_046,SAMPLE_047,SAMPLE_048,SAMPLE_049,SAMPLE_050,SAMPLE_051,SAMPLE_052,SAMPLE_053,SAMPLE_054,SAMPLE_055,SAMPLE_056,SAMPLE_057,SAMPLE_058,SAMPLE_059,SAMPLE_060,SAMPLE_061,SAMPLE_062,SAMPLE_063,SAMPLE_064,SAMPLE_065,SAMPLE_066,SAMPLE_067,SAMPLE_068,SAMPLE_069,SAMPLE_070,SAMPLE_071,SAMPLE_072,SAMPLE_073,SAMPLE_074,SAMPLE_075,SAMPLE_076,SAMPLE_077,SAMPLE_078,SAMPLE_079,SAMPLE_080,SAMPLE_081,SAMPLE_082,SAMPLE_083,SAMPLE_084,SAMPLE_085,SAMPLE_086,SAMPLE_087,SAMPLE_088,SAMPLE_089,SAMPLE_090,SAMPLE_091,SAMPLE_092,SAMPLE_093,SAMPLE_094,SAMPLE_095,SAMPLE_096,SAMPLE_097,SAMPLE_098,SAMPLE_099,SAMPLE_100
GENE_0751,2.0248986310962973,3.8797412544392627,1.7611293316453709,4.6153327517647895,2.169278368361476,4.0437349962524225,3.556381536250701,1.9252654587900184,4.688882196155278,5.684362125549673,2.167539462314684,2.275013226890649,3.1561673807061075,4.216907332817236,4.708187544188425,2.623931241029867,3.245070173955985,2.631640166714668,2.5581135507741917,2.417432169189969,1.5309603143182509,4.2107743890102,3.198842911715223,5.12855616275897,4.157790350142493,2.5734097373417186,1.7485539502537604,5.609312573948921,1.233781981914234,2.6437198156251047,2.6626580732470724,2.2835367803125766,2.0544779082170583,1.6684508031265195,2.1942913649635902,3.003652246153642,3.4635107645660557,2.4252438698081433,2.419114794837335,1.8501640856417976,3.283447390695904,3.1298128753924597,3.56070164986639,2.4061854892106727,1.9899209791114998,3.043696074665821,3.747994451143193,2.015499789870706,2.3059359448003214,1.665102076782588,1.7177513346365403,2.399779386849021,2.065482587604283,4.1252791654255185,3.1066460987984454,4.764672950581686,4.778705719601923,3.0878251399067165,0.9972474416875257,3.58560881338222,4.596969608387465,3.8980076129329513,3.5201055155460064,2.75839020795462,1.7114928612786198,3.8887321692367824,2.8234164510564717,3.4720360072127705,2.3527264031062805,5.796072642472865,3.376337499869883,2.5978934765596375,1.7535300817635746,1.4979981391891959,3.8821504085745286,2.3583520079101796,2.5139630007446288,2.404291404137641,1.7987536475406343,2.7066179960385406,3.1404029254714985,1.8876754158069318,3.497965739171274,1.6662275283630312,2.5245909223310137,3.5410019292406734,3.0511638556731984,1.2818594732450834,0.541560658798361,3.8100670990491707,3.9758949239926618,3.6372536699321696,2.7838803888117596,2.7582947000201377,2.933875891410391,3.8345267629024695,2.90029820044282,3.5533570961541634,4.832996219976568,1.9295401519106572
GENE_0752,2.8356912957916967,2.0467734349165956,2.5814385023272224,2.940690667066818,2.023601073639764,1.2965167379074134,1.5852725232292202,3.6454571138989875,2.2592350132138255,2.7944127176546996,3.1315429166801576,4.271005703323888,2.714411356187209,3.3859643868434954,1.757869934920313,2.866157247404319,1.9183051854533761,2.890640505586771,3.2318050461192582,2.775353184291152,2.545847954736026,3.415636577961954,2.5697604380070285,2.5567179302819145,1.8392708412188712,3.7283064899166005,3.0149106277343916,2.47870777653336,1.854040263483401,6.27552867197551,0.4455475510062023,2.1575119386293595,2.4754847359073566,4.289198047768648,2.676915060587943,3.3021150878267505,2.5243522907214984,5.575783840417972,3.581597178652758,2.2798007758144356,3.9941552766602095,2.7590541732277343,5.551795413603258,4.884832421115859,3.448686996816091,2.7721924703942404,2.2974104228372054,4.236608174501961,5.025008362371697,2.7047563967466894,3.6529605796835356,3.7278107491589267,4.247467694550622,2.13493619790825,3.6459927645537014,6.143211037053286,3.191087899265363,3.658849418808269,3.55971800983075,3.7920520789644248,1.7321781459153418,5.864509261278239,3.196294118082062,3.7801486382957967,3.1810164885772547,4.320428995387974,2.45244352953088,1.5846587832276764,2.9202736854237994,3.692977800675261,2.6379833656465514,2.2557160907490177,3.5197093504035157,1.9717665554261063,4.36982731456664,2.6796467653144953,3.717122719941767,1.7284500552056428,4.887550245734127,3.6790934347550444,3.8726988738769794,1.6006071155327728,2.1672824565902715,3.3243404903051395,1.808350159388023,2.3066475993962845,4.0636293271688535,2.330990661311193,3.5531148195507436,2.081164233236403,3.8555053577118112,1.769253706791312,3.8461606878371857,6.028909611163796,2.413492710894212,2.267279622710566,4.590159355477392,3.1511498973434175,1.71988419094552,3.5076882730818757
GENE_0753,3.347046908984071,2.3001468462957044,2.2560091992598297,4.218243976520149,1.9072095258059873,1.5242385793094886,2.138855621350057,4.2139988384577665,2.7417754157912473,2.3791996456511857,2.9818567539169254,3.703869177597576,5.140996073541326,3.5229763427681324,5.740342401143024,4.031587796633099,2.6975545936748313,4.248857677011484,3.904081216391536,4.621796838351091,4.039122696715113,3.2142362946444147,2.477153652554159,3.2412184815149083,1.4215066869873794,2.8635461433268783,1.7098727023100297,3.664875704742587,4.1712653877407675,3.476405410000588,2.8639761925598997,2.712658229331486,4.675658024663773,4.3796641432452335,1.8305131891358442,3.3974742801685163,3.4891244215951263,2.810789090593608,1.5289124637282208,0.9611701530967252,3.289536863729293,1.238262396026215,2.4269139048348607,3.968053161511322,3.608806905113354,2.3417198544751545,4.254903749984789,3.7553065661558573,2.4687361160961556,5.121987569497058,3.7037279001994086,2.133592781134297,0.9622943871223804,3.3566083052909503,2.4488393867870326,3.0951842742332234,2.7722293521015176,0.8641318183741377,2.704231090565783,1.7880050938667666,2.445002378343418,2.362132309648704,3.1500046037417806,3.455745841647446,3.669104071538039,0.7413574239184955,4.982185532782783,1.2898002526228656,3.051429703568768,2.079497469495046,3.450177598287037,1.1282402050697764,5.161356681838716,2.6226344471865506,3.7212695590442135,2.110395373005953,5.318172052382885,1.522911298091846,0.6154781529988762,4.900775739351849,1.713337449194952,2.980055929844797,5.174185298037808,2.5672781309442363,3.4040708738035055,4.14508014716514,3.106763314648328,4.814690677451825,3.9964081863426095,2.0079742475167377,4.032093615463561,3.024934024675411,3.03100586527803,3.4986114605148826,4.289201519791421,1.9341965539373647,4.8207501797684715,4.735185749117314,2.3004221578201944,5.455811226032307
GENE_0754,2.8505399609765645,3.8104771601618705,2.4999962404075995,4.15124276074051,2.519869449338419,3.2733458884028224,0.6216437785596224,2.4879302945562776,2.3781623429825784,1.0804792432809773,4.081823711216147,2.590906588200399,1.1372356763449112,3.8565679176295524,4.521425474163301,2.899059096347923,1.3966013872342864,1.086176095943611,1.6651913991729235,2.0782185131302957,5.38690725699875,2.8124464387093626,1.6180915603357515,2.32048653022398,4.495422952193846,3.7942622172119767,3.1280028095602366,2.856494670991673,3.0731940258892614,3.268308086141998,2.8247005282551965,3.1991012101871092,2.693851538087177,2.0497453694318923,2.7392731330735898,3.4956290027620334,2.1920570558716976,3.61552966174908,4.1651144446987365,3.510131859085629,2.382315995877263,3.1911955480426917,3.265251437889112,3.3246107061209726,5.078369600696947,1.7315580485161897,3.3344057959531055,2.57346174401209,1.6444115651660836,1.632398000465741,4.230154533436099,1.4929151205641018,3.454360805037189,3.2368414081450188,2.047110346908581,4.173828030512036,1.7079676110392497,2.396995381501104,1.7995870975774486,4.076971776571423,4.651462152662974,3.388786234462754,6.564097929574935,3.6483518612020065,3.897653449141364,4.407145734733154,2.2546610825723414,3.598771759534297,1.9296474250331868,1.5741651100845235,4.525175962632497,2.05598365232767,3.303990576425895,5.276909707359314,1.1427399146964052,3.9232158796835024,3.040736755441738,2.9794731557474736,3.144489775871915,3.0907712809027985,3.751633887042079,1.8408829359624894,3.723424228311829,1.762436458584113,5.944296996186622,2.9359423494960546,3.2988374385021664,5.472962537057829,2.1393071742556766,3.0542272328009723,1.4874363618129758,1.926261982879525,1.4745432376002892,4.122273283395592,3.813447232266587,2.5292040566284784,2.4467251711102693,4.357896599228231,3.062096414625004,2.0370812853574036
GENE_0755,4.498904217426827,2.8903428755920677,3.95842849005476,3.1601245991644267,5.90716729647692,2.8090835172114184,0.9938998929756544,2.7831529381648616,3.4120466726693053,3.6669749594140066,4.136622062931459,2.35996484628248,5.181944204792752,4.349895502366309,3.2361518220218604,2.230024086611562,5.694993291898102,4.028639793079155,2.463766160262456,4.955446418600806,3.3519194064991313,5.105332684788934,2.0635404294668556,2.817007038765865,4.927374868042426,2.258643354669228,2.751622169404556,0.5638474479571165,3.6039001923600575,4.610804132440723,1.9785123731277037,3.6507916415765207,2.4064169715395045,1.397088104460489,2.6638063982347666,2.3671818345031954,3.2315773364446794,2.68751952530631,4.865104328292779,2.3869366078070002,2.9053955980080697,3.376984885624618,3.003929147151996,2.4128686880511476,3.1339502888620827,3.7534811199551115,4.259297883918157,0.9174695139850719,3.7293654568041905,2.252204729336273,4.61606798699883,4.305368863138796,4.296113858623394,2.356682471185136,1.5033891836268127,4.772955302614203,4.631209514476271,0.9973846128098686,4.917812455382753,3.528174327530006,3.237456288508849,2.0862675406267637,4.417900339040714,2.5019977292685485,2.4964716056032974,0.9051347808348359,2.1735668808729507,1.9031321266953376,0.9455975660298558,5.174862213445827,2.911173700784764,1.4729534335685308,1.932992419486334,2.360010768925732,2.3420582810093884,4.125530845065143,2.7322268984065405,3.1945298255332455,2.7377744735485883,4.62285334589918,4.921324156865923,2.8998900324283237,1.951755962794074,2.93025804459468,0.4109471698371617,3.473852031638623,1.5352918238763245,2.791575200014442,3.68275057390214,2.372249201943842,2.5276287554037498,3.4010579897057767,2.386436708803773,4.294444665366349,4.087899836227634,3.810585935986738,2.3028068590219233,3.81877423601598,2.17473842720161,2.9582112104304192
GENE_0756,0.6130717651215861,4.614977925436236,5.411041797637089,3.357787912817537,1.3331431970624728,2.7956969974025214,3.1591868246157055,3.0888916331768095,6.566585716682422,2.7625704123163497,2.36404533999699,3.2775422089606217,2.888704645801818,2.1674387911245634,1.1820742119566063,4.0329046858358515,2.0404112798383576,1.8878411208870904,2.0988322401074675,1.4397430743096338,3.929756712245679,3.750524746168913,3.312499393558499,4.002325940837549,3.629648627458303,3.8379715764953137,5.548668215874388,4.37313692143234,3.294044488511379,1.9651764805764689,1.3207268527492728,1.183931626603564,4.324530920713549,2.3866813859634566,3.169693822284227,1.9444834157232156,6.088624614846153,1.1547482196704482,3.246089200791314,2.623487937713035,3.0918412506688946,2.6695380313930688,2.0108110239874395,1.7720992507651183,5.86562145976242,2.6972392043004447,3.5115091308235145,1.3224146235409795,0.9180879596271041,2.2497497312470363,4.224297226841114,3.1045534776237975,2.4076990224716277,3.6272296657938945,2.3955271159694616,4.919892829252571,4.977041143334181,2.3641473533279784,2.13696158885858,2.975841610044727,3.62306684447879,2.7266709496793027,4.461445615250883,3.410910216346109,4.519747114924224,1.7678843024644795,2.3463118284049767,3.764820208707014,3.135960033096319,2.8328511905546643,2.432108559444568,3.1792817026596967,4.991977067292158,0.9934396580086691,2.8772114120939016,2.931610250524044,1.8035133432630004,2.8722023618031036,1.2834161649560176,2.356105916378346,2.7331854913098144,3.061910356703928,5.620314508864421,2.0931804854369993,1.5679802142541825,4.38735805632909,0.11793663870573201,2.315762738392669,2.6633936243237297,1.9571334778169256,2.948627376596063,2.2818928972275234,1.1985223899686983,3.8786890011172765,3.930827223377436,1.9079001685840917,2.4062104236080097,5.593303917983534,3.651974774670605,3.068762678638998
GENE_0757,5.257111729743178,1.2985828969334918,0.9764564624584772,3.282622500324067,4.179310881999927,1.2237275410934476,1.5919464775025678,4.115283134863968,1.737391930321343,2.7482752920045845,3.3383847315344033,4.336213473407677,2.686797605887179,3.7104195317913,1.650435728687563,3.83942993243832,1.9920319352023905,1.5148632524304335,5.889381680289639,5.556498794844678,3.258339280970689,5.158390198627031,2.6632934809524134,2.8971161225552344,2.846648896689017,1.9870332229012648,0.7730205471068673,2.683314372767723,4.8164968582357375,3.424371265425905,4.144481651143131,3.5786200763414304,2.059726914039455,3.3883160504029135,2.6553154401143075,1.8292309520839694,4.2878541609862175,1.5864723418464524,2.2698735611702254,6.104927808013183,3.9911405527848496,3.3841841926185072,0.8802919996026991,2.919761547648948,1.725031469222871,2.9698989412659746,2.8295022132382224,2.0486774656595257,4.6360974706771465,4.3362278023510745,1.7640765154320845,5.1961938367414175,1.7400670667577691,5.322878323347678,2.804074655171925,2.573038194473412,5.07698122701406,2.862031062368025,4.532613777006529,1.5904812706425848,3.104773662563232,3.6866395565345638,4.669274596813702,4.005967088840329,3.1257512380633754,3.6854314544655864,2.1918461093394024,3.8598310803057734,3.690809413671963,2.1359661698998327,3.225932832973341,4.085556301124316,6.427968064268762,4.654188838466496,3.3580519049450044,3.435887021711165,2.885533916957664,3.210969594891011,4.092511205130496,4.058915874919613,2.960793132266067,1.7912782728868584,2.800193990170326,2.0715565232215547,1.6740675610905398,3.86573167569632,3.5157945806650464,1.9811269010120807,2.6647518358008866,3.4649178463072827,3.400526380100738,3.6398087688139786,2.1531484531627814,3.532339238988878,3.008125183320803,4.0864991935125845,4.5012110377467405,7.265054724577519,4.826558196498364,3.2298144966162354
GENE_0758,3.020597075758176,1.9627709826090032,1.9894396791842204,3.4187895354826368,3.4593925973537063,6.759924094784251,2.1918880704617303,2.076106164974695,3.390748509200559,2.4501553790234527,3.5735346958857366,2.4856963246051893,2.7124876064199586,3.6268887746080485,2.376159296892697,2.621174437786187,3.7587634472014892,3.127823235666703,2.2919545059654176,2.475949634654343,4.456522656921931,3.4695808027608694,2.6199885084215606,4.214468258907639,3.6356771922486235,4.889556381959206,4.241686068433205,4.627822150076881,2.64575989928901,2.0135429693305884,4.086444977330997,4.0993227320175265,2.936328406494104,1.8490932451363642,3.4651635785102464,3.5724688871663246,1.5364367165217214,3.553754393422303,4.605912668912708,1.5782361447133277,3.7594887863528017,4.827546268358357,4.91464263366176,1.0934436448575278,4.518863017815495,2.678133669240104,2.5381518667405034,6.525695935757123,3.3514041178947913,2.594275893285119,4.123653677921999,5.353009731766905,3.290915673687966,2.415027101135884,3.1850618783427596,4.52330686591031,2.6813613609783475,4.524626864951435,2.891636790017622,1.1086809565844653,5.120248252145324,3.50239624460583,4.4724598964895,3.4590649456648332,3.1158719426431607,4.039044254810407,2.874723684994248,5.5330368935859235,3.0298995201298915,5.540601406858322,3.8606111595527173,0.7510935996186081,1.9053036216041472,4.192347236262032,1.981531564713115,1.53772930341708,4.7910401896399355,1.3274015519524576,4.0947637908509655,2.617821375355672,3.9922324892711063,3.4123006792154165,0.9481682504006709,2.6764397373347206,2.7630378912378464,3.5997515449056166,3.480344246005371,2.761817808748052,1.7557791304589532,3.6953866059347673,4.221681481971785,3.496520125420092,2.7934905391917515,2.609195578474082,1.9823508325541348,3.3885483408286725,3.314764525596994,4.174007516261313,2.311305823875845,3.221028307193439
GENE_0759,1.576082781787729,2.6466596548722126,2.382192951178168,4.4774958739986,5.382161822240795,1.7131669728378531,4.271586974549234,3.9628491961506818,2.3970760841058603,2.16485367873964,2.1506688291353324,2.6008199046756015,2.623262362362027,2.876128687627181,2.4428955738299365,4.132821016134279,3.7322711658420213,2.850752886177608,2.4082699490617325,2.3770888275731927,3.639084529531636,3.1401269053910723,3.3239060792011363,4.204260917473142,2.9997102422258313,4.910906234089529,0.9982681448898659,1.577014040461007,5.528394563390839,2.5763322567050815,3.4511374316404586,4.747976946144841,3.5128619542127115,4.278889807230516,3.8753569181726193,4.3747190401318194,3.711249629471171,4.031236902075627,2.361037107144635,3.7513511557014287,3.0172184016711943,2.9584733129925906,1.249905939025857,2.547726790515831,2.8991634292524155,5.170366363088854,2.719914386593231,3.4336019593587825,4.918108637060857,1.6522641403734069,2.59406742380539,4.2332640459796105,6.464272184776258,1.0108184676793217,2.9205280725231755,3.892286737181337,4.180623322182446,6.1463575450645225,2.2857486335485833,2.7743252044911655,1.2930789000876879,3.2325147081749472,3.7354230616630044,5.927467672161212,5.3787901520247745,5.11506143634737,2.228530525734494,3.6226016036517485,3.5734199767887787,3.676754926896091,3.014536329369807,4.578644550743733,2.626744148373331,3.4946810122975367,5.026878590618426,6.014830164563761,2.0793448695716292,3.788166782928472,3.6598051388849657,4.7018366892376156,5.27978655628733,2.6539269074331933,2.9729315048095644,3.1619571408472846,3.692169215003014,4.161287209220972,2.6033255937483912,5.594645746054466,1.1284411952427251,1.6953006122166636,3.8646673722524327,2.861921619721059,2.3772164900366377,4.342577335801755,4.141829832462376,4.7425159965000585,1.8572531290839844,4.1418708607964465,4.127607597665869,1.8867616441599673
GENE_0760,3.1185947751642824,4.355369903382525,4.871876182880164,2.8836383808075534,1.7918622493197913,5.137505039271493,3.119174151896208,1.0822945111455446,2.768658710665163,4.581261509609637,1.6703728975222307,3.2184713425238405,2.6614460381843505,3.0209962295782624,2.5302523922621734,3.724765423247987,2.7895991112628438,3.930881012915681,2.612615081587446,4.561585363602585,3.084978713016366,1.6822460149127318,2.0493219933833466,1.7317079163208342,1.7895704740245213,1.5788515474076648,1.8049759289442888,3.0615534619657074,4.041175114975769,1.5412816596723358,2.105982574706735,4.128869638567648,2.8697767588163803,1.2234515258483944,3.1166161200631235,3.537606215794323,3.4747959564528976,6.1461424255245625,2.1632618049519885,4.5360834883335155,3.037545283562231,3.6783756347440377,2.278522335425549,2.2540319323175377,1.6393157140548882,1.4342016089283194,3.9501633643866887,2.411849940745512,6.572412244648305,2.485837172777499,3.9522753833061803,3.138807992287001,1.1315204073881997,1.5475760397272058,1.3958756165508435,5.048852453764553,4.811080771505354,5.6946108810106555,0.8497416814038872,1.5254850335082162,3.860805478242723,2.14717947349561,3.981345157554564,2.519366127397824,2.3985572501498287,1.1388765308153521,2.3647378434993964,3.5489984021050907,1.9073510592948977,3.1561509437266846,1.845621863495898,2.139493152863196,2.2175478786625766,3.673466846285902,4.204060543091063,5.567987269824458,4.096517561882025,3.5399293407555996,5.478746499122696,3.422681763989583,3.8736635364180345,4.338371707330383,3.291417664488976,2.9823226787423542,2.8591050970479626,2.3693303901856106,2.4592204414765093,4.4835505490143,1.7938979421814132,3.24501668752386,3.038399467689677,1.4734579390735054,4.17669800560586,1.5567612550267602,2.1721575011012604,2.9603113105357357,5.0783046678580135,3.7482804843187534,3.4703428325435155,4.885092639393361
GENE_0761,2.7383670330306433,5.7944491022866655,3.725322588182849,3.2395114027875707,1.1540838252092918,4.365180735368821,3.7705679058627846,2.7897016850290646,2.4487394126338526,5.816019418985493,2.114521582720799,3.5202340714399885,3.1126396404466385,3.9734505416084693,1.0570847788778674,3.952056869382372,5.2323654688102,1.0722611812644987,1.9494589407212846,3.8078201243891825,2.899833484588371,3.9616546549771225,4.049156477591198,3.3582588673224794,5.461707337205274,4.060191706461775,1.566909057360986,3.9901510146952317,3.027132105929447,3.78406872669512,4.630089452672516,5.2542783560585,3.176111682704084,4.176977147964712,1.8109669456261444,2.497668558165219,2.3811232999637886,4.445088108373889,5.411580842949419,7.494533817058452,4.2082023604423,4.569344162593972,1.2075056738703076,1.1610124772845398,2.035398132406252,1.6359483558870862,3.736204246615827,5.423873827898168,3.083709370132284,2.2736457804832044,3.463054619746834,2.2015474096587586,2.403984592249502,2.8237456817321753,3.571889697941668,1.260361379632371,0.9787933653316718,2.0455281893794375,3.7503588086074737,1.6253438712446262,5.56255991634967,4.195617678753324,3.9476440324405946,4.199915096017973,3.6228651430501353,3.729827276756824,4.732518924206335,4.398234202750581,3.456601083712969,5.68868394497029,3.167385102069443,2.5079103038310837,1.420435268660473,2.1978549666096,4.677493916355107,3.0252505992343215,3.6930383859399254,3.1716823402742955,1.6867170189529683,2.709276015985659,2.0734513384620614,2.531678599069407,2.014891559462853,3.6965483120744396,4.14164413735282,3.1131009094493645,1.0075317571815545,1.5412193960574532,3.916129075206499,2.160596426866323,2.1617683859380366,3.1564771009013235,2.1255101033127244,0.9150418649941232,1.9751889702422234,2.569174454109375,2.3902906779243223,3.9906297658925767,3.181812366786041,3.0912816512841244
GENE_0762,4.614541044348995,1.3519987341323831,5.1829980768847115,5.304878867350583,2.9226171825877367,2.582265780116537,4.872651237343766,2.7388692297173947,3.526172977059409,3.427473422527831,3.706092373518068,1.790693699859334,3.6404221498759117,2.0208825984645924,2.339039899155362,4.300129165114175,2.4506386269784297,2.2940236244774517,3.3304659491601227,4.877975037330973,6.372466417127091,4.594496788993462,4.576209090452839,3.0381869312617242,6.593019586567467,3.32374494952079,3.02332265916903,3.56484977924842,3.4094887752675374,1.5782920828960993,2.226436513649021,3.5620734900241486,2.1228698927535397,3.918457236718183,3.114431353866047,4.311379369511794,2.9124652306541283,3.6961740339669324,1.1421744851417883,1.309102203520971,2.107401143102278,3.4703594742571364,2.1319517766173113,4.0269975141664816,3.57021122567152,2.503434498340928,3.3565559845660986,2.520968926702898,3.4758613412867243,2.4423474776179286,3.5831044536619254,4.897578836236705,1.6540508306490174,2.229647747818117,2.2768562039082556,3.470656281433067,4.175981496552894,1.2000744461182162,2.838045070729132,3.104452600560739,4.2363724125862,2.006018318084185,4.0294384873407525,3.446867350493472,5.477596197645368,6.0721609984761,4.11904391695151,2.743055773837457,3.708121834766999,3.8295300675122927,3.756208798663065,3.6147117499901014,3.7661206953681514,4.466491864290508,6.077954651842159,1.144072065656118,4.8127808774733465,3.2498838990969854,2.1223383993609013,1.54300857133646,3.463270136261961,3.1143770465995106,1.812505932099131,3.0295885879697804,4.448822583446345,5.164532275852152,3.2316036248544058,3.227768401395482,3.885138276378198,4.625890111025532,3.304108300866143,3.5221014507914763,2.5745358147353734,2.870064266099061,2.2963212737172234,1.8582681388004982,1.6846311104389233,2.0426989353090326,1.9681278236670674,3.454386860837189
GENE_0763,3.65131451842204,2.54894994551674,2.067922889827209,6.012307216252407,2.5245426536557614,2.345570989319041,1.3406453708607207,3.7432484250143294,5.541177160887364,2.834072112872441,2.63758093161053,3.4255070425847753,3.465906218974124,0.6863417771064256,3.918310919314186,5.620189778010684,3.1397828298623627,2.9313425244308764,4.117458013836879,3.9565990253761503,3.290579099639066,4.088065236965076,4.15260718397123,1.7163559805313395,1.7410708728373807,1.599848698517375,1.3931378803371925,4.139001216048499,4.142243523828152,3.651042742549559,5.319630835190791,2.684477317824694,2.234569887623428,3.225451957419371,4.594101347296347,2.3483878538797,5.7148796977694,2.9777817712625563,3.7378618035787503,3.2770347635469994,2.577241613945655,4.275165083224211,0.2972151037190248,2.6476866785856132,4.118215884507278,1.4489830034265336,2.2222207272501495,2.4627150935463296,2.6580636421965473,2.335044177046514,1.8750479840976868,2.978703572622656,4.1322893927652045,3.5646022643571293,4.435034916324227,2.8168335106988858,4.75639701382111,1.6150696665799427,4.828783929945381,4.525151557138834,1.336611843309066,3.6781178185948806,2.909323304086638,2.9344206138106887,3.1527328998733988,2.315485866308694,4.31419414013043,3.07370530014873,1.7654149761564477,3.0207848366750536,2.4851144522449604,3.8757277325662627,1.5768993283873944,5.800870672852852,3.2227327647502766,1.6536627531464416,2.8151887759940974,2.4751671908194175,2.116578148227355,3.620917590237909,6.124093715766204,5.612142930927679,3.327217374319071,2.132607898285287,3.4297115067471977,4.0406568323749985,3.3302419429878465,4.050146947872486,3.645902852728921,3.435974723057327,1.673444215391826,2.9042101807613876,5.670742084871671,3.706831980082011,4.630437608643233,5.813013082560326,1.7102733939955146,6.649506252070112,4.361251062047293,4.621737645598612
GENE_0764,2.257185079647109,4.0218592213832824,2.1096877788666992,3.260268425623624,3.504423005968865,2.7696350936470053,4.605847277549641,2.431224775936385,0.9912492550938988,2.7635357857232377,4.748541711467492,6.445156465294833,4.8350034679137925,4.490223154759349,2.5992846870770943,6.227942439225087,3.9679045680975693,4.0206641922941495,3.892302184123159,1.731359983899975,3.5664495306703263,1.446348054958781,4.1614335896684915,3.5035852246843664,2.300849443109792,4.572148426160023,2.623734018635292,2.652964922502272,3.765900575742198,3.0484021706941298,3.368988054828573,4.4426558064337085,2.1798917361417307,2.085564565035845,2.777068246401099,2.9888358014254237,3.910998601005593,5.714509933697818,3.0142621835528907,3.1146157838612134,2.2784564181617832,2.141233543618579,3.958439267323344,3.1182304403075483,4.7395279473122605,4.588668647667597,4.219345153998384,1.4406099444104585,3.966557833693686,1.9640463598398759,1.0861650631113928,3.352769490907994,4.8938790812493895,4.004978358860247,2.02130183736719,6.931716803655304,4.147400650895602,2.0650094564745833,0.9674482549196586,2.8118991884082836,1.026219592249822,1.863360074851967,1.2334002218211004,2.1627504816594008,2.415167974949215,2.030042584657695,6.22332896549947,2.834024367681834,4.852303428814814,3.8131258008247944,2.8088471061328812,2.480467050813418,4.884178976783205,1.8566902992823717,2.3067755918363892,2.2896271828411,3.163903933329563,1.9920455652060527,4.311370438288892,4.501041179095596,2.2030731571579674,3.75716037395552,2.066818497043297,3.2980304364498094,4.632828823537399,3.2005292388451707,2.9358630783637714,6.205474759045351,3.535307688657029,2.0635100586559365,1.9789702505843496,6.193590881071334,2.1773587777441654,2.221630125627758,3.102602025565243,4.032227558698134,1.6494216457282915,2.7209008025413186,1.5519420880106634,2.876111019329062
GENE_0765,4.1540137017868535,2.7544948105876363,5.753563590841353,2.0595370707426564,3.348640983970451,4.823488516030302,4.41041893597341,6.711709570683816,3.487254283345072,2.007077015231729,3.1755789405681902,2.068968692893815,3.2227493694973504,4.720743346360404,3.9845882957512306,2.936687037653926,2.2380567453639406,3.489004499690374,3.7602839539173583,1.6362506156140637,1.874540340815662,2.7073130014540214,1.561330570804368,1.1428383418558388,1.8624682801153838,3.5647465076750304,3.19877369577113,2.520010446858646,1.9625020077060098,3.5465235940606146,3.4775805774018314,4.7337531293888855,0.6778111020611732,1.19482582588149,4.313284274435473,3.6852635150711253,4.307830271729547,2.0100147124127945,2.5866649209205312,1.6131934968951132,0.7783889442884007,3.247273682151266,4.974400755498267,2.8577835301198116,2.2047286263676655,1.7705542218670243,4.555055347716544,3.1720338465721434,3.223679667004643,1.4561793286583484,1.9833294334854379,4.0362700191360625,2.423694650216725,2.2784457646548,6.521688473128206,3.1572531117789846,2.85188407567697,2.8974156818424084,2.2481618385941093,2.9767690057567573,5.712157542537116,3.6050536294097526,1.321203145232172,2.528988447441812,3.2017914009569353,1.3996266061499978,2.492639910988373,1.9359572298360694,2.5782108510915767,3.1578523099028497,3.9873304345547123,1.735796840470982,2.9602176949687933,2.6614189753087807,2.79255780905023,2.0896349056305055,3.00837376359776,3.712134073767391,1.5044001934418634,5.413208633263382,4.3180751085929785,1.3392602474887243,5.017968113593413,5.112754936466018,2.4513116141164377,3.3329004713392223,3.1840910963511737,1.517824120444908,4.435273044822397,1.0884970600085377,3.4421344049529186,5.187672151673909,1.2419214518660406,2.7030676978716377,4.590978570616937,3.5907961310989633,4.170308154937588,2.2376241592294943,1.9576566766346664,2.817934005860243
